,text,sentiment
325, 6 k ziro kore +4=4 ,0.0
326, +ta k  korte hobe ,0.0
327, 6 ke 0 korte hobe ,0.0
328, + take  korte hobe ,0.0
329, bondo sim r ki offer ,0.0
330, Question ta beshi faltu hoye gese ,0.0
331, 6 ke 9 korte pari 9.44pm ,0.0
332, +theke akta 6ar samne anun ,0.0
333, 6 ta k 0 banailay e to hoy ,0.0
334, 1 tk 25mb pack ti bondo korbo ki kory? ,0.0
335, 49 takar offer e ki 49 taka kate nibe ,0.0
336, new sim e ki ki offer ase jante chai ,0.0
337, dhanmondi te sim replace kora jabe kotha theke? ,0.0
338, agola bad diye offer din ,0.0
339, ejabot kaler shobcheye kharapfaltu offer dicchen akhon..bondho SIM er khetre amra aro valo kichu asha kori.. ,2.0
340,6 theke akta match kathi remove kore oita answer e upore dile somikoron ta mile . ,0.0
341, 5+4=9 .  6 theke 1kathi nia 4 ar upore dile e 9 hobe  . r 6 hoye jabe 5 so 5+4=9 ok ,0.0
342,Ja korte hobe 6 theke akta kathi soriye 0 banate hobe ,0.0
343, + yer thaka 1 ta kathe sorata hoba. ,0.0
344, + Symbol ta 6er sathe add korle hoy ,0.0
345, 3G network pay kintu kajj ato slow kora kn...,2.0
346, + ar ta  kore 6 ra 8 kore ....8 4=4. Ar 6 k o kore 0+4=4... ,0.0
347, + thke ekta stick sorie 6 e nie ese ota k 8 banabo..trpor 8 4=4 ,0.0
348, 6 er Maher  kathi ta soriye 6 er right side e uporer jaiga tai lagiye dile 0 hobe.,0.0
349,6 er majher stick ta lomba koree khali jaygay rekhe dilei seta zero hoye jabe. 0+4=4 y,0.0
350,Othoba + ta  kore ekta kathi niye 6 ke 8 banano jay.,0.0
351, + er kathi uthe 6 ar upor diye ans ase....,0.0
352, 6 theke ekti Kathi soriye last 4 er upor dile just 5+4=9 hobe & it is logical ,0.0
353, 6 er majhkhaner kathi ta just horizontal theke vertical kore dite hobe... Eqn 0+4=4 ,0.0
354, Amr banglalink sim 3 ta akhon ami amr 1 ta banglalink sim bodho kore dite chai.ki ki lagbe ba ki korte hobe aktu bolben pls???? ,0.0
355, 6 theke majer kathi soriye ta 6 er khali jaygay bosale hobe    0   .,0.0
356, 6 er 1 ta kathi sorale hobe 5... oi kathi dan paser 4 er upor dile hobe 9......5+4=9 ,0.0
357, + theke akta soriiea  kore oi kathita 6er sathe dia 6 k 8 korlei hoye jabe....,0.0
358, + theke 1 pcs tule 6 er sathe lajgale 8 hoye jabe....8 4=4 ,0.0
359, Ami ar ans diye ki lav...soby dekhchi genius bt ami chinta korchilam 8 4=4.....eitai bole diyeche ,0.0
360, 01911742157 amar ei num ti ase .  .  .  . but num miliye ki nite parbo bl onno sim .  .  .  .  .  ,0.0
361, + theke akta kathi sthanantor kore6 ke fill up korte hobe _ 8 4=4,0.0
362, sokal 6 ta theke 12 ta porjonto ki kono free internet offer ache?????? ,0.0
363, banlalink recharg er maddome sorasori mb paoa jabe ...erokom thakle sorbonimno koto tk recharg korbo janaben plzz ,0.0
364, Hello vaiya...amar sim theke ami kaw k calk dite parchi na abar kono data pack o kinte parchi na...now ki korte hobe? ,0.0
365, sudu akta fuuuu dilei ato tension korte oibo na P ,0.0
366, aita onek bhabe kora jabe ,0.0
367,Bl ki use kora off kore dite hobe naki? ,2.0
368, salar ato kharap service bl cara mone hoy r kono sim dey na...... ,0.0
369,  Bundle ti active korte dial korben *222*8#,0.0
370, Bundle ti deactive korte dial korben *222*9#,0.0
371, Hi Shahriar .  Quiz e ongshogrohon korar jonno apnar banglalink number soho sothik uttor ti amader fan page e inbx korun. ,0.0
372, Hi Manik .  Sorry Sorkari nirdeshona onujayi apnar SIM ti jodi Biometric system e re verify na kora thake sekhetre SIM ti ar replace korte parbenna. ,0.0
373, Hi Nayeem .  Amra khubi e sorry apnar problem tir jonno. Eti amra kokhono i expect kori na je amader SIM use kore apni kono network er problem face koren. Ami apnar number ti check kore dekhte chai. Ei jonno problem tir ar ektu detals jante parle amar jonno valo hoto.,0.0
374, Amer bangla.. Sim ta akhono reg.. Kore ni but naber jane na kebabe korbo reg.. ,0.0
375, Bondho sim chalu kore 29 tk recharge korte hobe naki 29 taka recharge kore sim chalu krte hbe jate 5gb offer pawa jay..reply pls ,0.0
376, ekhon update bl mb offer ki ase .....r nijer sime kono mb offer ase kina ta chek korbo kivabe ,0.0
377, 2500 tk price er Itel phone tar details ta bolen? ,0.0
378, 49 taka recharege korar por eta kiser msg? ,0.0
379, 6 tk. diye 150 mb offer ta ami nite parchina kn? ,0.0
380, inbox a kivabe jabo bujte parci na ,0.0
381, banglanik e ki akhn kono offer ace?? ,0.0
382, Bl bondo sim a ki offer ace? ,0.0
383, Tk load a ki offer ase aj?? ,0.0
384, ek shate jodi onek 49 tk recharge kore tahole ke winer hobe ,0.0
385, Amar to banglalink sim bondo kono vabe onno number diye help kora jay na plz.... ,0.0
386, Hi Toni .  Sorry .  Ami apnar query ti thik bujhte parchi na. Ektu detail janale ami apnake help korte parbo asha kori. ,0.0
387, ata mone hoy vua. kew ki vai kisu paisilen ,2.0
388, 1 . 2 . 3 tk te mb nite ki dail krbo? ,0.0
389, 49 tk recharge e je free interner ache tar internet er limit koto??? naki free internet ta unlimited? ,0.0
390, ami 29 taka recharge e 2.5 gb...but next 2.5 gb ki vabe pabo & koto dine por ,0.0
391, 1tk 25mb pack ta chalu korar por akhon *5000*6*4*2*1# dial korar por o bondo hocchy na ata bondo korbo ki kory? ,0.0
392, vaiia amar comment er riplay koran na kano? ,0.0
393, postpaid sim er ki kono offer ase? ,0.0
394, 19 ta load a ki offer ase?? ,0.0
395, Misscall alart sarvis ta ki apnara thik korben na ,0.0
396, Voa news. Kaw k t pete dekhlam na. ,2.0
397,0191 .  01911 .  0192 .  01922 ei rokom serial er ki sim apnader customer care a pawa jabe??? ,0.0
398, Hi Arup . apni jodi sms peye thaken tahole *5000*201# dial kore eai pack ti active korte parben . meyad thakbe 1 din. ,0.0
399, Hi Amir .  Apni ki emon kono sms peyesen ? sms peye thakle kinte parben & kinar niyom ta sms e deya ase. ,0.0
400, Hi Al Amin . ji prothom a apnake amader office ese ager nibondhon ti cancel korte hobe . jar name sim nibondhon kara take obossoi apanr sathe nie jete hobe . tarpor apni apnar NID die sim nibondhon korte parben. ,0.0
401, eto kichu krenn messenger ta free krte paren na onno operator er mto???? ,0.0
402, Vaia amar ekta bl sim blok hoe gece.but kagoj potro nosto hoye gece.ami ki korte pari .plz janabe plz ,0.0
403,ame 21 tk recharge er offer te bondho korte chi Atari kevabe korbo? ,0.0
404, banglalink er bondho sim e richarge kono offer ace??? plese ans.me...... ,0.0
405, Bondho simer 29 tk recharge er j offer ta seta koto mb ache dekhbo kivabe??? ,0.0
406, amr banglalink sim ta hariye gace..seta utate ki ki dorkar porbe ar koto taka lagve?? ,0.0
407, Bondho sim ti offer karjokor hobe kina janar jonno ki korte hobe . ? ,0.0
408,Tai apnadr sim na use kora uchit ,0.0
409, vaiya banglalink a ki kono free offer ache?? ,0.0
410, Banglalink e mb transfer kora ki dia jano ,0.0
411, banglalink_banglalink a sms korle koto katbe???? ,0.0
412, 28 takar offerta ta ki 28 taka cata falba ,0.0
413, 7 din 1gb code koto r koto tk katba ,0.0
414, apnader office er 111 sara onno number ta den ,0.0
415, amar account ta block hoie gaysay ...............so ami dukte parbo na kon solution ache .? ,0.0
416, banglalink sim kinchi but 5GP nichi ar nite parchi na... karon ta jante pari? ,0.0
417, play package thake 49tk recharge korle recharger offer ti pabo ki ....? ,0.0
418, Bondo sim open korar por 20 tk recharge kora hoyeche. Tahole ki offer pabo na???? ,0.0
419, 49 tk ar offer ki bortomane ,0.0
420, voyaa offer.....network age thik koren....... ,0.0
421, BL theke jekono number e sms korar jonno sms kivabe kinte hoy? ,0.0
422, Hi Hasan .  Apnar sim jodi NID diye verification kora thake tahole sms avoid korben .  ar jodi alternative ID diye kore thaken tahole amader customer care center e jogajog korte hobe. ,0.0
423, Hi Afrin . Dial korte hobe *874# ,0.0
424, abr korar jnno kivabe ? ,0.0
425,4. bonus check korte hobe *124*5# e dial kore. Offer ti poroborti nirdeshona na deya porjonto chol ,0.0
426, 49 tk recharge korle ki unlimited net use kora jabe? ,0.0
427, Jotoi lafalafi koro kono kaj hoba na . aga nijeder network thik koro ,2.0
428, ACCA Ek desh ek offer 7 days ses hoar por ki abar 49 tk recharge korte hbe?? ,0.0
429, Amar baba er NID Photos dia amar sim rregistration korle ki next e ei sim ta amar NID dia korte parmu ??? ,0.0
430, Accah amk amon akta call rate den jata ami sabar satha kom call rate a kotha bolta pari. ,0.0
431, Vaiya bondho sim registration kora hoini akhon ki sim ta use korte parbo......???? ,0.0
432, net speed emon dile earth to boaring lagbei..... ,2.0
433, 49 taka recharge er offer ta plz bolan ,0.0
434, 49 tk recharge er offer ti R koto din cholbe ,0.0
435, vaje sim r kompany bat diye den bojlen.net chole na baje sim ,2.0
436, banglalink e bondho sim chalu te ki offer ase ,0.0
437, 37tk recharge a ki offer? ,0.0
438, banglalink a taka transfer kora jai ki?ar gele niom ta bolben ,0.0
439, ami akta new sim kinc...10 gb intarnet free kinto ami koto bar 6 taka kore recharge aita dekbu ki vabe??r koto din porjonto us kora jabe aita dekbu kivabe?? plz akto janaben ,0.0
440, banglalink e net Ato problem kno gono gonoo net chere de keno....... ,2.0
441, Amar phn a besir vag somay bishes kore rate 2g net thake.....atar jonno ami ki korte pari ,0.0
442, khaia kam nai to ar...emon shundor prithibi ta ki kom porse amar jonno glass dome er bhetor thakte jabo.. ki sob ajaira vabna ,2.0
443, pco sim er call rate ta jante chaichilam ,0.0
444, Pritib te anak valo achi. ,0.0
445, shobar aage ami jete raji. karon prithibir eto pera r valo lage na. ,0.0
446, ami ans korsi kal kono reply pay nay.reply na pele bujbo ki kore j apnara sms poresen ,0.0
447, ami my banglalink apps ta download kore ami ami eta sing up korte parsi na ekane ki rokom password dite hobe plz amake ekto janan. ,0.0
448, gp ta jamon *121# a sob pawa ji......amon kono code asa bl a.... ,0.0
449, Inbox mane ki ektu bolben ,0.0
450, Phona taka vorla kicukkhon por balance a taka thake na karon ki.plz ans me ,0.0
451, Apnader ai win win protijogita kobe shes hobe jante pari r valo lage na goto kal ans dilam 7 joner por but kono reply pailam na ,0.0
452, 01986753529 number ti re registration korar por 7month off cilo akhon active hoitace na ,0.0
453, qustion gulo photo akare na kore likhe dila valo hoy... noyle jara zero.facebook use kora tader problem hosse ,0.0
454, 01994452049 ai number theke sms asce ami naki 2016 ar cocacola bijoyi hoici amr address mail korte bolce ata ki sotik? Ki korbo? ,0.0
455, BL theke   Breaking News   amon akta msg protidin ase amar tk kete niye jay...ami offer ta off korbo ki kore..?? ,0.0
456, jot sob vua contest...ei contest diye banglalink er lav ki ??? jara 1 taka r jonno toylet e dub dite pare . ,2.0
457, via bondho sim on korar internet chara puraton sim er ki kno internet offer nei??? ,0.0
458, To ami ki kitten pari ,0.0
459, Hi Shahin . Sorry .  apnar query ti amader kache clear na. Kindly clear kore amader shathe share korun tahole right information die shohojogita korte parbo. ,0.0
460, bondo simer offer na diye kom takay Mb deyar chesta korun ,0.0
461,ar kivabe check korbo amar simm bondho kina? ,0.0
462, 1 cricket er sathe joreto ,0.0
463, apnader ei offer koto tarik porjonto colbe ,0.0
464, Fnf change korbo ki babe? ,0.0
465, 1500 taka kono anroid ace ,0.0
466, taka bora sara kun pacej ar maje bl to bl a taka kom kate ta bolen ,0.0
467, bondho sim a ki offer? ,0.0
468, 49 taka recharge korse kobe ta mne nai....eitar validity dekhar kono upai ase?? ,0.0
469, Protm10jonke na dea nirdirsho time por 10jonke winner korle valo hoy.bcz shobayer news feed aktime a quizer post pochina tai tara age uttor dite pare na.tai tara winner hote pare na.tai abishoy dekhar anuroad korsi apnader. ,0.0
470,Banglalink e amr kono obijok nei ,0.0
471, Hello banglalink amr 1ta sim onek din age hariye geche . r problemta hocche tokhon sim ta te konu fnf and registration hoy nai. But Ami eta bolte parbo simta kotha theke kinechi. Tahole ki Ami amr simta replace korte pparbo? Please janaben. And please amr ei sim ta khub prio. Please help me. ,0.0
472, banglalink a kono rokom offer ase ,0.0
473, bl sim e amra ki abar ager moto speed pabo.. ,0.0
474, new sim ar ki offer,0.0
475, fb mb ta sob smy use kora jabe.....????? ,0.0
476, ami akbar ei 2gb Internet+500mb fb offer ta niyeci .  .  ami abar koto din por nite parbo ? ,0.0
477,aro barai den beshi kore ,0.0
478, anik tui thik koicos amr mejaj ta purai kharap... amare bolce 1 week er moddhe msg diye janabe tar kono khobor e nai ,0.0
479, bl bondo songjog er offer shumuho ki ki?? ,0.0
480, Hi Fan .  Jene valo laglo je apni amader bundle offer use korte chacchen.,0.0
481, Meyad besi din thakbe amn kon pack ace ? ,0.0
482, accha 6 tk diye ek gb ekta jekono new sim a?? ,0.0
483, 9tk er upor e r kono ta aache ?? ,0.0
484, Sir jai interent deben sei gola ki 24 gonta ues kora jabe ,0.0
485, networking er gulli.mari.....gp e valo.... ,0.0
486,tokhon ami amar sim ta,0.0
487,to ekhon amar sim ta regista fail,0.0
488,amar oi sim ekhon ki kore nibo,0.0
489, Banglalink e sorasori costomer care er mangers der shate kotha bolte koto dial korte hoy?? ,0.0
490, Apna der banglalink thake ono kon oparete kotha bolar kon minit nai ,0.0
491, 99 tk te j 1.5 gb r offer ta ache ota ki 24 hour use kora jbe? ,0.0
492, Banglalink er bondho sim er ki kono offers ace? ,0.0
493, Bl e kom takay besi data pack thakle bolben plz ,0.0
494, New sim ar ki offer ,0.0
495, vip namber pawa jabe janaben... ,0.0
496, 49 tk r offer ta ki off hoye gece?? ,0.0
497, Offer valo day na kano ,0.0
498, bl sera rate ki ase ,0.0
499, bl e 99 takai 1gb kine frnd k 1gb gift kora jai..ei offe ta ki akono ase? ,0.0
500, 49 tk recharge koreci akhon kivabe janbo winner hoyeci kina ar koto ghonta por janbo?? ,0.0
501, Bondo sim ar ki kono offer acca? ,0.0
502, vai banglalink a sms kine kmne taratari bolen... ,0.0
503, bondho sim er offer ta bolen..amr sim onek din dhore bondo ase ,0.0
504, 01940946187 ei number ti koto din bundhu asa plz bolan ,0.0
505, 49 tk ja offer paysi mb ki share kora jaba ,0.0
506, Banglalink e MB kinar cost onk r *5000*99# eita teo kom tk lagy naa apnara koman. Mb kinar jnno deki GP ei best ekhn ,0.0
507, amar BL sim ta age registration korinai......akhon jodi registration kori tahole ki ami kono offer pete pari....ki ki sobida pabo plz bolben ,0.0
508,tk mb to thik e kate...but service er belai zero ,0.0
509, Banglalink Store er jonno last 7din e apnar Tk.31 charge hoyese.Service ti bondho korte STOP ALL likhe SMS to 7076.Service helpline 01977326367,0.0
510, 6 takai 1 Gb... ei ter meyad koidin... r ki number a dekbo ,0.0
511, priojon prize point die kina 500minutes kon kon.sim e use kora jabe &meyad kotodin??? ,0.0
512, assa 49 tk recharge e je mb free day......... sei mb kototuku remain ase ta kivave dekha jay??? ,0.0
513, banglalink e 49 taka recharge korar por protidin 300mb kore paitm...aj sokale usee korar somoy taka kete nilo...problem ki?? ,0.0
514, 01918888826 ay number ta ki apnader customer service er... ay number theke phn asesilo.. ami naki banglalink sim registration korar jonno lotary te gari paysi..... amn kono lotary ki apnader ase...??? ,0.0
515, Bondho sim er ki offer??? ,0.0
516, win win hobe aj k fb pag a? ,0.0
517, apne ra prosno daw sathe abr ato jon k tag koran kano?jano sadaron manus price na pay...agulo ki apndar dandha.... ,2.0
518, Hi Ibrahim .  Sorryonline service theke Ei dhoroner kono service available nei. ,0.0
519, ei amar sim ta o majhe majhe emon hoy ajob ,0.0
520, Banglalink a koto taka reacharge korle koto talk time free deoa hobe aktu bolen to plz. ,0.0
521, banglalink er fnf somforke kiso tot to dorka... plzz bolben ki kon fnf e koy thaka kore kate... ,0.0
522, apnara daily ke ke puroskar peyeche seta prokash koren na keno? vaotabaji naki cz amiio ekbar sathe sathe ans diye inbox e aaj o jante parlam na winner kina ,2.0
523,tu ki kory amr sim er look ta chotaty parbo,0.0
524, Banglalink mela tumi ba apni tar age bolun apnader inbox ta kothi .Ami to apnar picture  ,0.0
525, koto bar bolbho je ami details sob inbox a sms korci... ,0.0
526, Accha #Quiz_winner er bepare to apanara kichu e janacchen nhh?? ,0.0
527, Bl e sms kine koto diye??,0.0
528, Vai apnadar 49 takar gift ki akhono asa? ,0.0
529, vi banglalink a minute er timedate ki barano jabe?doya kore bolbn ,0.0
530, Bl Sim a bondo sim er offer kotodin pore pawa jabe? ,0.0
531, Amar phn ar taka protidin kata ....ata karon ki??? ,0.0
532, 49 tk recharge koresi kono offer paisi kina cheak korbo kivabe ,0.0
533, banglalink sim e ki 6 tk recharge kora jay? ,0.0
534, kon pkage a super fnf use kora jay r charge koto? ,0.0
535, Sob caite kom ret ki ase akhon? ,0.0
536, 1gb 30 diner jonno koto diye kinbo vaiya ,0.0
537, Amar banglalink sim binding ase simti agust mase resigtastion kore rekhe ce kindly bolben akhon calo korle kono offer pabo ki plz..comment ,0.0
538, 49 tk recharge e proti 10 minute e bijoyi der kivebe confirm kora hoy?? kon no. theke call kora hoy?? ,0.0
539,so question holo eta ki 2g net naki 3g net use korte parbo? ar etar validity koto din and ei net die ki ami video song . games . movie etc download korte parbo? please amake answer ta janaben ,0.0
540, Ami 24 our er jonno kono kom ret er offer jante caccilam ,0.0
541, 2 lekhlam ami kintu dui dejte partesu ,0.0
542, apndr niyom akdom thik na....prothom 10 jon k prize diben.are vai apndr post to jokhon tokhon den....kno fixed time nai.sara din fb ty bose thaka ki somvob? jokhoni asi dekhi post diye felcen.... ,0.0
543, #Banglalink_Mela quiz er questions gula .  ekhon porjonto jato gula asce apnader mathay .  ki kheye matha theke ber koren esob?,0.0
544,Facebook ar user tw class 3 te pora bachha ra na. Tai noy ki?,0.0
545, 49 taka recharge korle offer ki amak janaben .  .  .  .  . ? ,0.0
546, Dear banglalink . plz ektu inform krbe ki 49 tk recharge krle koi mb internet free pabo & kon time ey pabo? ,0.0
547, 49 tk recharge korar por o ami kano offer ti pelam na ,0.0
548, Ami goto mashe ay sim ti kinci kenar por bikreta amar pohne e 60 tk balance recharge kore diyecilo . ami jodi akhone 48 tk recharge kori tahole ki ay akorshoniyo offer ti use korte parbo? ,0.0
549,age to valoi speed chilo .  ay koyekdin dhore etto baze speed..... sotti Grina pore gese BL er upor ,2.0
